Student ID,Age,Gender,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,HS GPA,Test Score,Family Income,First Gen,Financial Aid,Credits Attempted,Credits Completed,First Sem GPA,Attendance Rate,Extracurriculars,On-Campus,Work Hours,Mental Health,Advisor Meetings,Study Hours,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target
2291,28,Female,1,13,1,7,1,1,1,5,5,3,3,0,0,0,1,0,2.9,63,20211,No,14449,17,17,1.9,90,2,Yes,3,3,4,27,30,15.5,2.8,-4.06,1
2292,33,Other,1,1,1,10,1,1,1,22,27,6,11,0,0,0,1,0,3.4,55,44618,No,15976,11,7,1,70,4,No,24,5,0,17,19,7.6,2.6,0.32,1
2293,30,Female,1,9,1,9,1,1,1,19,24,12,12,0,0,0,1,0,2.9,90,37607,No,17788,15,0,0.2,100,1,Yes,23,9,3,6,22,9.4,-0.8,-3.12,1
2294,29,Female,1,1,1,15,1,1,1,13,27,10,10,0,0,0,1,0,3.9,93,33247,No,22832,18,6,3.5,92,0,No,2,7,0,23,19,15.5,2.8,-4.06,0
2295,23,Female,1,8,1,2,1,1,1,1,27,5,10,0,0,0,0,0,3.4,55,57857,No,23747,18,5,3.8,63,3,No,3,6,1,31,21,7.6,2.6,0.32,1
2296,32,Other,1,8,3,14,1,1,1,1,28,5,8,0,0,0,1,0,2.1,88,44183,No,14028,13,13,1.7,80,1,Yes,29,8,5,8,19,11.1,0.6,2.02,1
2297,26,Male,1,14,2,9,1,1,1,1,14,4,4,1,0,0,1,0,3.2,68,25235,No,12313,17,6,0.1,67,5,No,14,3,4,24,22,16.2,0.3,-0.92,1
2298,45,Male,1,1,1,10,1,1,1,4,5,3,3,0,0,0,1,0,2.4,54,27154,No,24556,15,8,2.4,63,5,No,7,2,4,10,22,10.8,1.4,1.74,1
2299,41,Male,1,1,1,10,1,1,1,1,1,5,5,0,0,0,1,0,3.6,89,55871,No,18808,15,0,3.5,68,1,No,0,3,2,9,19,9.4,-0.8,-3.12,1
2300,43,Female,1,12,1,11,1,14,1,1,1,6,11,0,0,0,0,0,2.6,91,91765,No,1548,17,17,2.3,88,1,No,14,7,1,23,26,16.2,0.3,-0.92,1
2301,21,Male,1,15,1,7,1,14,1,5,31,4,3,0,0,0,1,0,2.5,99,105451,No,8667,11,6,1.5,75,0,Yes,27,4,1,19,23,12.4,0.5,1.79,1
2302,27,Other,1,8,1,5,1,1,1,13,14,8,8,0,0,0,1,0,2.7,66,124523,No,7893,13,9,3.2,95,3,Yes,12,3,1,13,18,16.2,0.3,-0.92,1
2303,28,Other,1,1,1,9,1,1,1,22,27,10,10,0,0,1,1,1,2.8,99,49459,No,475,13,0,1.8,68,3,No,22,6,5,16,22,15.5,2.8,-4.06,1
2304,41,Other,1,9,5,7,1,1,1,3,2,3,4,1,0,0,1,0,2.1,58,73287,No,7424,16,4,1,83,4,No,16,10,3,38,19,12.4,0.5,1.79,1
2305,40,Male,1,8,1,9,1,1,1,1,14,5,9,0,0,0,1,0,3.1,76,37239,No,18298,14,1,1.6,62,1,Yes,16,2,3,29,20,11.1,0.6,2.02,1
2306,26,Other,1,1,3,5,1,1,1,22,27,10,10,1,0,0,1,1,2.1,62,122655,No,16650,10,7,3.9,86,3,No,12,6,4,32,22,7.6,2.6,0.32,0
2307,19,Male,1,4,1,8,1,3,1,2,28,3,4,1,0,0,0,0,3.3,61,20809,No,647,10,9,3.2,67,3,No,26,2,4,34,18,12.7,3.7,-1.7,0
2308,43,Female,4,14,2,17,0,13,1,3,1,3,10,0,0,0,1,0,2.1,88,109967,No,13488,14,11,3.2,96,0,Yes,1,7,5,16,39,10.8,1.4,1.74,0
2309,34,Female,1,1,1,12,1,1,1,13,1,12,12,0,0,0,1,0,3.6,58,111138,No,18968,17,1,3.3,76,4,Yes,0,4,3,39,18,10.8,1.4,1.74,1
2310,42,Male,1,8,3,7,1,1,1,1,28,4,4,0,0,0,1,1,3.5,76,33201,No,15771,9,7,2.8,61,3,No,5,3,0,38,18,8.9,1.4,3.51,1
2311,18,Male,1,1,1,10,1,1,1,13,28,10,10,0,0,0,1,1,3.3,70,32348,No,4081,9,0,3,94,2,Yes,14,9,1,24,19,13.9,-0.3,0.79,1
2312,26,Female,1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,0,2.2,66,76920,No,18718,11,1,1.8,62,4,No,3,4,2,29,18,12.4,0.5,1.79,1
2313,39,Male,1,1,1,9,1,1,1,19,14,1,5,1,0,0,1,1,4,66,48909,No,23914,15,14,2.3,62,3,Yes,21,10,4,39,18,7.6,2.6,0.32,1
2314,25,Female,1,15,1,8,1,14,1,22,27,7,7,1,0,0,1,0,3.3,95,70861,No,19663,14,3,1.6,60,4,No,27,5,3,10,22,10.8,1.4,1.74,1
2315,42,Other,1,1,1,10,1,1,1,1,1,4,5,0,0,0,1,0,3.4,52,55733,No,14716,18,13,3.1,62,3,No,18,8,0,6,19,12.4,0.5,1.79,1
2316,44,Other,1,1,1,8,1,1,1,13,27,10,9,1,0,0,1,0,2.4,98,102705,No,1923,10,7,1.3,69,4,No,9,5,3,39,18,12.7,3.7,-1.7,0
2317,24,Male,1,12,1,7,1,12,1,1,1,5,4,0,0,1,0,0,2.4,93,143663,No,9914,12,3,0.7,94,3,Yes,12,5,5,10,31,16.2,0.3,-0.92,1
2318,30,Female,1,12,1,17,0,1,1,3,1,4,4,0,0,0,1,0,3.9,80,122924,No,21093,11,5,3.5,74,0,No,26,8,0,10,28,12.7,3.7,-1.7,1
2319,31,Other,1,1,1,5,1,1,1,1,1,5,9,0,0,0,1,0,3.2,66,121396,No,17875,15,10,1.3,71,2,Yes,2,3,4,23,19,15.5,2.8,-4.06,1
2320,25,Female,1,8,1,11,1,1,1,1,1,5,9,0,0,0,1,0,2.9,62,33969,No,4255,18,1,3.1,79,5,Yes,1,4,5,37,20,16.2,0.3,-0.92,1
2321,38,Female,4,12,1,10,1,1,1,13,3,10,3,0,0,0,1,0,3,94,48749,No,15656,9,7,2.1,84,0,No,15,2,0,21,50,8.9,1.4,3.51,1
2322,26,Male,1,14,1,5,1,1,1,1,2,5,3,0,0,0,1,0,3.9,89,50217,No,19049,16,11,3.5,80,5,No,2,4,2,12,38,13.9,-0.3,0.79,0
2323,21,Other,2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,0,3.1,58,44615,No,18654,15,12,3.7,92,2,No,9,10,2,22,31,9.4,-0.8,-3.12,0
2324,38,Male,1,12,1,12,1,1,1,1,27,10,10,1,0,0,1,0,2.3,50,32170,No,9422,17,6,1.2,72,3,Yes,4,8,5,14,27,7.6,2.6,0.32,1
2325,24,Female,1,9,1,10,1,1,1,1,3,10,3,1,0,0,1,0,3.2,85,142607,No,5850,10,10,3.4,73,3,No,29,8,5,15,21,12.7,3.7,-1.7,1
2326,41,Other,2,12,1,7,1,1,1,22,27,10,10,0,0,0,1,0,3.4,82,93523,No,11862,17,2,1.6,72,0,No,9,8,1,22,34,8.9,1.4,3.51,1
2327,19,Female,1,16,1,7,1,1,1,2,27,3,10,1,0,0,1,0,2.2,76,65176,No,19139,12,5,2.8,95,5,No,21,8,2,21,19,7.6,2.6,0.32,1
2328,30,Female,2,12,1,17,0,1,1,22,27,2,5,1,0,0,0,0,2.1,51,28306,No,21756,17,4,0.6,90,5,No,7,2,1,14,40,9.4,-0.8,-3.12,1
2329,35,Male,1,1,1,2,1,1,1,23,14,10,3,1,0,0,1,1,3.4,56,95276,No,19757,18,6,4,80,3,No,18,8,3,19,18,12.7,3.7,-1.7,1
2330,19,Male,2,12,1,5,1,9,1,22,28,6,11,0,0,1,0,1,2.8,65,23571,No,5571,14,4,3,82,4,Yes,2,3,1,23,46,15.5,2.8,-4.06,1
2331,43,Male,1,14,5,3,0,1,1,19,24,1,1,0,0,0,1,0,2.7,65,22017,No,16763,16,9,2.2,97,0,No,9,3,1,15,37,7.6,2.6,0.32,1
2332,43,Other,1,12,1,4,1,1,1,13,27,10,8,1,0,0,1,0,2.2,72,101533,No,12048,12,7,3.2,79,5,Yes,15,2,0,5,31,16.2,0.3,-0.92,1
2333,30,Other,1,12,1,4,1,1,1,1,14,5,11,0,0,0,1,0,2.9,74,89663,No,17070,10,9,3.6,78,2,No,16,9,5,25,34,12.4,0.5,1.79,1
2334,21,Other,1,1,6,2,1,1,1,8,8,5,5,1,0,0,1,1,3.2,71,28381,No,18995,18,10,0,93,4,Yes,6,9,3,29,18,9.4,-0.8,-3.12,1
2335,30,Female,1,1,1,14,1,1,1,23,27,10,10,0,0,0,1,1,2.1,97,25747,No,4671,14,0,2.9,94,5,Yes,29,1,4,13,18,12.4,0.5,1.79,1
2336,29,Other,1,8,4,5,1,1,1,1,1,4,4,1,0,0,1,1,3.5,55,97017,No,333,10,3,2.4,73,5,No,22,2,1,33,19,11.1,0.6,2.02,1
2337,35,Other,1,14,1,17,0,1,1,22,14,10,5,0,0,0,1,0,3.7,52,68240,No,24658,9,1,1.1,82,3,Yes,19,10,3,9,40,15.5,2.8,-4.06,1
2338,43,Female,1,12,1,8,1,1,1,1,28,10,10,0,0,0,1,0,2.2,69,136102,Yes,2476,15,15,1.2,94,5,Yes,25,3,5,19,25,12.4,0.5,1.79,1
2339,27,Other,1,8,5,7,1,1,1,23,28,6,10,1,0,1,1,0,2.6,51,136608,No,13652,12,1,0.6,92,4,No,27,3,4,40,20,11.1,0.6,2.02,1
2340,27,Other,1,8,1,7,1,1,1,13,14,10,10,0,0,0,1,0,3.7,94,111884,No,3827,13,2,3.5,78,3,No,26,4,1,18,20,11.1,0.6,2.02,1
2341,21,Other,1,12,1,4,1,1,1,22,27,10,11,1,0,0,0,0,2.1,52,59943,No,17302,17,13,0.4,67,0,No,12,3,4,7,43,15.5,2.8,-4.06,1
2342,37,Other,1,8,4,7,1,1,1,22,14,10,5,1,0,0,1,0,3.2,95,71124,No,10704,12,11,2.7,67,2,Yes,20,4,3,5,18,7.6,2.6,0.32,1
2343,45,Male,1,14,1,4,1,1,1,2,4,5,2,0,0,0,1,0,3,99,55587,Yes,11295,18,1,1.9,60,1,Yes,22,4,0,9,35,15.5,2.8,-4.06,1
2344,27,Female,1,8,2,17,0,1,1,22,14,10,5,0,0,0,1,0,3.2,86,25740,No,12792,17,0,1.5,83,1,Yes,29,4,5,33,23,7.6,2.6,0.32,1
2345,28,Other,1,8,1,12,1,1,1,3,3,3,3,0,0,0,1,0,2.8,67,133333,Yes,23320,9,8,3.3,77,4,No,0,4,1,29,19,12.4,0.5,1.79,1
2346,35,Other,1,17,1,6,1,16,1,1,14,4,9,1,0,0,1,1,3.3,63,45844,No,4519,12,1,2.3,61,2,No,30,2,3,5,21,8.9,1.4,3.51,1
2347,43,Other,1,14,1,14,1,1,1,3,14,5,9,0,0,0,1,0,3.5,98,96215,No,9783,15,14,0.5,83,3,Yes,13,9,5,24,19,13.9,-0.3,0.79,0
2348,44,Other,1,9,1,7,1,1,1,1,1,5,4,1,0,0,1,0,2.2,78,126861,No,16545,13,9,3.1,75,2,Yes,15,2,1,37,20,12.4,0.5,1.79,1
2349,38,Female,1,12,1,14,1,1,1,13,14,4,4,0,1,0,1,1,2.5,72,147261,Yes,16106,10,5,1.7,78,3,Yes,16,6,5,28,30,12.4,0.5,1.79,1
2350,19,Female,4,12,1,11,1,1,1,22,14,10,10,1,0,0,1,0,2.8,68,75500,No,24817,12,1,3,82,2,Yes,14,2,0,27,44,12.4,0.5,1.79,1
2351,19,Other,1,9,1,12,1,1,1,13,3,5,10,0,0,0,1,0,3.2,98,49081,No,21008,11,6,2.5,98,2,Yes,18,8,3,30,19,12.7,3.7,-1.7,0
2352,37,Female,1,15,1,8,1,14,1,2,1,4,7,1,0,0,1,0,2.6,98,53778,No,112,10,6,2.8,96,2,No,0,6,1,40,22,16.2,0.3,-0.92,1
2353,27,Other,1,1,1,8,1,1,1,3,3,2,3,0,0,0,1,0,2.9,59,133176,No,19183,11,9,1.2,100,2,Yes,14,4,0,8,18,7.6,2.6,0.32,1
2354,27,Female,1,8,1,14,1,1,1,22,27,10,10,1,0,0,1,1,2.5,86,48541,No,21521,16,8,2.9,82,2,Yes,4,10,1,27,21,12.7,3.7,-1.7,0
2355,20,Female,1,1,2,6,1,1,1,22,14,12,12,0,0,0,1,0,4,80,48635,No,15524,10,8,1.2,90,3,Yes,3,4,3,14,18,7.6,2.6,0.32,1
2356,33,Other,1,8,4,14,1,1,1,3,1,3,4,1,0,0,1,0,2.2,86,95151,No,12031,12,9,1.8,81,0,Yes,16,9,4,35,18,11.1,0.6,2.02,1
2357,43,Other,1,1,1,2,1,1,1,1,1,5,4,0,0,0,1,0,2.3,77,84243,No,5376,14,5,3.8,88,4,Yes,29,9,1,36,19,7.6,2.6,0.32,1
2358,44,Female,1,15,1,4,1,14,1,1,28,7,7,1,0,0,1,0,2.7,82,130345,No,4481,9,6,1.5,79,4,No,13,10,4,25,21,16.2,0.3,-0.92,1
2359,29,Female,1,12,1,4,1,1,1,3,3,3,3,0,0,0,1,0,3.4,68,101753,No,23365,14,7,2.2,97,2,No,10,1,2,17,31,16.2,0.3,-0.92,1
2360,30,Other,1,8,5,11,1,1,1,1,1,3,4,1,0,0,1,0,2.1,86,137048,No,21131,12,1,0.2,85,1,No,26,10,1,18,21,9.4,-0.8,-3.12,1
2361,34,Female,1,12,1,7,1,1,1,13,14,10,8,0,0,1,1,0,3.5,60,76904,No,23498,17,13,3.1,72,3,Yes,6,7,2,39,24,8.9,1.4,3.51,0
2362,41,Male,1,13,1,15,1,1,1,13,6,5,4,0,0,0,1,0,3.3,94,31652,No,23412,16,11,1.7,98,4,No,18,10,5,32,27,9.4,-0.8,-3.12,0
2363,21,Male,1,1,5,9,1,1,1,13,14,10,10,1,0,0,1,0,3.2,95,29260,No,15411,9,0,1.7,92,5,Yes,0,6,3,34,20,12.4,0.5,1.79,0
2364,38,Male,1,15,1,7,1,14,1,1,14,5,6,1,0,0,1,0,2.1,69,130161,Yes,10249,11,1,1,64,4,No,14,6,3,36,22,10.8,1.4,1.74,1
2365,28,Female,1,1,1,4,1,1,1,13,14,10,10,0,0,0,1,1,2.4,95,101725,No,8663,9,0,0.1,74,4,Yes,10,1,5,14,19,15.5,2.8,-4.06,1
2366,35,Female,1,9,1,15,1,1,1,1,1,5,8,1,0,0,1,0,3.7,65,145195,No,24445,15,12,0.5,64,0,Yes,25,10,3,16,19,8.9,1.4,3.51,1
2367,19,Other,1,1,1,2,1,1,1,1,1,8,5,1,0,1,1,0,2.9,62,146846,No,23811,16,6,1.9,85,5,Yes,13,2,5,13,23,11.1,0.6,2.02,1
2368,30,Male,1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,0,2.2,65,56507,No,7729,15,14,0.7,67,4,No,21,3,1,31,18,12.4,0.5,1.79,1
2369,42,Female,1,1,1,15,1,1,1,3,2,5,7,1,0,0,0,0,3.3,94,72092,No,642,15,15,2.9,62,4,Yes,12,10,4,36,29,11.1,0.6,2.02,0
2370,36,Male,1,12,1,8,1,1,1,1,14,5,6,1,0,0,1,0,3.1,79,140338,No,10818,11,3,0.7,80,2,Yes,10,4,1,13,29,10.8,1.4,1.74,1
2371,30,Male,1,15,1,4,1,1,1,1,1,5,6,0,0,0,1,0,3.2,66,96734,No,741,10,10,3.6,62,3,Yes,24,9,4,6,20,16.2,0.3,-0.92,1
2372,19,Female,1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,3.8,87,142852,No,8365,16,4,0.5,61,1,Yes,16,2,0,31,19,9.4,-0.8,-3.12,1
2373,40,Other,1,8,3,2,1,1,1,3,29,3,6,1,1,0,1,0,2.9,65,89083,No,10870,12,7,0.6,94,4,No,20,9,0,29,22,10.8,1.4,1.74,1
2374,40,Other,1,1,2,14,1,1,1,3,1,4,6,1,0,0,1,0,2.6,65,136163,Yes,299,15,9,3.5,81,0,No,28,5,1,35,20,11.1,0.6,2.02,1
2375,43,Other,1,12,1,8,1,1,1,13,14,10,6,1,0,0,1,0,2.4,58,68821,No,24192,15,4,1.1,79,1,No,18,10,1,25,24,9.4,-0.8,-3.12,1
2376,40,Female,1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,0,3.4,58,44040,No,17120,14,13,3.1,88,4,No,28,2,2,6,21,12.7,3.7,-1.7,1
2377,40,Other,1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,3.9,77,141170,No,5755,15,3,2.2,84,5,No,22,4,5,21,25,12.7,3.7,-1.7,1
2378,23,Other,1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,0,3.1,74,94267,No,8526,14,5,2.1,86,2,Yes,15,5,2,5,32,9.4,-0.8,-3.12,1
2379,39,Female,1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,0,2.3,83,55773,No,976,16,16,0,65,4,Yes,10,6,1,27,26,7.6,2.6,0.32,1
2380,34,Other,1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,2.8,86,120294,No,15017,14,9,1.8,88,2,Yes,22,9,1,6,18,12.4,0.5,1.79,1
2381,26,Female,1,8,1,11,1,1,1,1,14,5,8,0,0,0,1,1,2.6,53,135672,No,4007,9,5,1.5,68,0,Yes,25,4,0,29,19,16.2,0.3,-0.92,1
2382,23,Male,1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,2.2,68,93336,No,19473,13,12,0.1,92,3,No,17,7,4,30,19,12.4,0.5,1.79,1
2383,18,Male,1,4,1,7,1,15,1,1,1,5,5,0,0,0,1,0,3.9,54,63624,No,16616,10,2,2.5,70,1,Yes,18,8,1,37,27,11.1,0.6,2.02,1
2384,23,Male,1,17,1,4,1,1,1,13,1,10,10,0,0,1,1,0,3.1,73,60938,No,12078,16,2,1.2,86,5,No,11,7,3,17,21,8.9,1.4,3.51,1
2385,38,Female,1,8,1,7,1,1,1,13,1,5,6,0,0,0,1,0,3.1,62,132321,No,2899,11,10,2.3,77,4,Yes,2,3,2,6,20,13.9,-0.3,0.79,1
2386,25,Female,1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,0,2.4,55,25118,No,15106,9,0,2.3,66,3,Yes,5,5,3,28,21,12.4,0.5,1.79,1
2387,43,Female,1,1,5,15,1,1,1,22,3,6,3,1,0,0,1,0,2.9,84,149769,No,10602,14,12,1.3,60,1,No,25,7,3,35,22,9.4,-0.8,-3.12,1
2388,31,Female,1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,0,3.9,60,62436,No,4995,17,0,3.4,62,5,No,24,8,0,7,19,12.7,3.7,-1.7,1
2389,41,Male,1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,2.2,63,139731,No,14359,13,1,1.3,83,3,No,21,7,4,18,18,11.1,0.6,2.02,1
2390,31,Other,1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,0,2.2,56,61326,No,21984,18,18,2.7,68,3,No,23,4,4,6,28,13.9,-0.3,0.79,1
2391,30,Female,2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,0,3.1,60,129401,No,19272,9,8,1.6,98,1,No,15,4,4,18,25,15.5,2.8,-4.06,1
2392,21,Male,1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,0,3,55,51003,No,23647,15,2,1.4,79,0,No,15,3,2,32,25,15.5,2.8,-4.06,1
2393,44,Male,1,1,1,9,1,1,1,23,14,10,6,0,0,0,1,0,3.7,87,58104,No,12561,11,5,1.2,98,0,No,27,8,5,27,18,8.9,1.4,3.51,1
2394,25,Male,1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,0,3.7,86,76996,No,19871,14,1,0.5,94,1,Yes,10,7,5,26,26,10.8,1.4,1.74,1
2395,28,Other,1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,2.7,52,90016,No,21907,14,11,3,87,3,No,12,9,4,33,18,13.9,-0.3,0.79,0
2396,36,Other,1,14,1,15,1,1,1,13,28,10,8,1,0,0,1,0,4,78,26204,No,20945,12,8,0.6,91,4,No,15,3,2,22,22,15.5,2.8,-4.06,1
2397,36,Other,1,12,1,4,1,1,1,1,3,5,6,0,0,0,1,0,3.1,86,137843,No,437,15,10,2.8,89,5,No,19,10,3,9,25,16.2,0.3,-0.92,0
2398,43,Other,1,1,2,15,1,1,1,3,1,5,5,1,0,0,1,0,3.8,72,146862,No,10872,18,16,2.2,74,4,No,10,10,0,24,19,8.9,1.4,3.51,0
2399,18,Female,1,8,2,15,1,1,1,3,14,3,4,1,0,0,1,0,2.1,62,61944,No,22940,12,0,3,98,5,No,3,6,0,18,19,13.9,-0.3,0.79,1
2400,41,Female,1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,0,2.8,85,56405,No,6660,16,3,3.6,71,5,No,16,7,4,35,19,16.2,0.3,-0.92,1
2401,31,Other,4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,0,3.5,88,149391,No,12946,12,12,1,87,3,No,17,5,4,35,45,10.8,1.4,1.74,0
2402,42,Male,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,3.4,86,137662,No,1982,18,3,1.6,67,1,Yes,15,1,5,26,52,7.6,2.6,0.32,1
2403,23,Male,1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,0,2.6,86,86799,No,15622,14,12,1.7,98,3,Yes,19,10,1,20,20,9.4,-0.8,-3.12,0
2404,21,Other,1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,0,3.7,61,94915,No,19964,11,2,1.4,64,0,Yes,16,4,3,26,19,10.8,1.4,1.74,1
2405,25,Male,1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,0,2.1,54,144105,No,21186,18,0,1.8,67,5,No,19,5,5,25,21,12.4,0.5,1.79,1
2406,19,Male,2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,0,3.2,85,119234,No,19929,14,11,2.7,67,2,No,16,5,4,15,35,9.4,-0.8,-3.12,1
2407,20,Other,2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,0,2.1,67,118355,No,4259,17,16,3.9,76,2,No,26,6,5,17,36,7.6,2.6,0.32,1
2408,43,Male,4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,0,2.3,87,127675,No,5257,15,15,1.6,87,2,No,13,9,2,5,47,15.5,2.8,-4.06,0
2409,21,Female,1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,0,2.1,90,31313,No,21925,11,2,1.9,62,3,No,20,2,1,22,22,8.9,1.4,3.51,1
2410,25,Male,2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,0,3.4,68,113177,No,4058,15,12,1.8,80,5,No,17,10,0,36,41,7.6,2.6,0.32,1
2411,44,Female,1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,0,3.3,70,149453,No,2337,10,3,3.8,74,0,No,26,8,4,20,26,10.8,1.4,1.74,1
2412,22,Male,2,12,1,3,0,1,1,19,24,12,12,0,0,0,0,0,2.8,90,75767,No,2844,11,2,0.7,90,1,No,28,8,3,33,51,10.8,1.4,1.74,1
2413,27,Female,2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,3.5,82,66673,No,19889,12,10,2.5,78,2,Yes,8,8,3,37,43,9.4,-0.8,-3.12,0
2414,30,Male,2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,3.4,64,73875,No,1309,18,3,0.6,60,4,Yes,26,4,5,29,41,7.6,2.6,0.32,1
2415,19,Other,1,14,2,9,1,1,1,19,27,10,10,1,0,0,1,0,2.9,97,115869,No,20254,18,11,1.7,68,1,Yes,19,5,4,20,23,7.6,2.6,0.32,1
2416,29,Female,1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,0,3.8,52,66621,No,1220,14,8,2.1,82,3,No,10,1,5,37,22,9.4,-0.8,-3.12,1
2417,45,Male,1,8,2,5,1,1,1,22,27,10,10,1,1,0,1,1,2.5,89,55547,No,3105,17,2,1.4,83,4,No,14,4,1,6,25,12.7,3.7,-1.7,1
2418,45,Other,1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,0,4,51,71147,No,11802,18,5,0.2,92,4,No,1,1,5,34,25,9.4,-0.8,-3.12,1
2419,42,Other,1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,3.1,97,53704,No,18445,16,5,4,83,1,No,20,1,5,31,22,8.9,1.4,3.51,1
2420,29,Male,1,12,1,4,1,1,3,1,1,30,29,0,0,0,1,0,3.1,69,71257,No,15207,11,4,3.7,86,2,Yes,26,9,2,15,24,8.9,1.4,3.51,0
2421,41,Other,1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,0,2.7,92,144734,No,869,14,9,1.8,99,5,No,26,8,2,12,47,16.2,0.3,-0.92,1
2422,25,Other,2,12,1,17,0,12,1,22,27,6,6,1,0,0,1,0,2,98,92028,No,14224,11,5,2.8,86,4,Yes,27,6,3,35,41,7.6,2.6,0.32,1
2423,20,Male,1,12,1,4,1,1,1,22,27,10,10,1,0,0,1,0,2.6,96,67567,No,23770,10,2,2.7,86,0,No,14,3,1,20,43,13.9,-0.3,0.79,1
2424,23,Other,1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,0,3.8,70,113132,No,1366,18,14,0.4,95,0,No,6,10,4,30,29,16.2,0.3,-0.92,1
2425,38,Female,1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,0,2.6,86,32027,No,13379,11,0,1,75,0,No,0,8,1,40,30,7.6,2.6,0.32,1
2426,33,Male,1,12,2,9,1,13,1,13,28,10,10,0,0,0,0,0,2.5,61,45975,No,17496,10,4,2.6,96,4,Yes,19,1,1,31,26,12.7,3.7,-1.7,1
2427,28,Other,1,12,2,17,0,1,1,13,28,10,10,0,0,0,0,0,3.3,68,57494,No,24718,18,5,1.4,94,5,No,7,4,0,8,27,15.5,2.8,-4.06,1
2428,39,Male,2,12,2,14,1,1,1,22,27,10,10,0,0,0,1,1,2.7,85,40265,No,18519,14,4,3.9,72,4,No,24,7,4,27,36,9.4,-0.8,-3.12,1
2429,44,Male,1,12,1,4,1,12,1,1,14,5,11,0,0,0,1,0,2.2,69,135707,No,24662,14,6,1.9,69,0,No,15,2,4,36,29,15.5,2.8,-4.06,1
2430,36,Male,1,13,1,7,1,1,1,19,24,1,1,1,0,0,1,0,2.8,66,31486,No,13435,13,11,0.5,61,3,No,19,6,0,30,35,9.4,-0.8,-3.12,1
2431,27,Female,1,1,1,15,1,1,1,23,28,7,4,0,0,0,1,1,3.7,96,110716,No,352,9,9,0.8,65,1,No,5,5,1,37,18,10.8,1.4,1.74,0
2432,27,Other,1,1,1,17,0,1,1,23,27,10,10,0,0,0,1,1,3.6,79,118128,No,10339,14,5,0.6,96,5,No,2,7,3,8,24,8.9,1.4,3.51,1
2433,25,Male,1,1,3,15,1,1,1,23,28,10,8,1,0,0,1,1,3.2,50,81353,No,14939,14,10,3.4,76,1,No,25,4,5,29,18,10.8,1.4,1.74,0
2434,19,Other,1,8,4,7,1,1,1,23,27,6,8,1,0,0,1,0,2.1,94,103139,No,536,15,10,1.5,85,4,No,11,3,2,35,18,7.6,2.6,0.32,1
2435,45,Female,2,14,1,6,1,1,1,22,27,10,8,0,0,0,1,0,2,55,99271,No,1364,10,0,3.7,95,2,No,10,4,1,37,21,9.4,-0.8,-3.12,1
2436,33,Other,1,13,1,7,1,1,1,23,27,6,9,1,0,0,1,0,2.9,68,48086,No,11668,14,2,3.9,63,3,No,12,7,2,17,21,9.4,-0.8,-3.12,1
2437,45,Other,1,12,1,4,1,1,1,1,3,3,7,0,0,0,1,0,2.7,88,95315,No,21184,15,5,0.2,90,2,Yes,19,9,5,37,32,15.5,2.8,-4.06,1
